time,text
15:12:00,"at 3:12 PM. (18 minutes to air time), the director called E, P, and D into the control room—T.Crouse—http://bit.ly/1d9Gvww—#twitterfiction"
15:13:00,"3:13 pm. Subject made 3 calls from the 5th-floor public phone, 2 of short duration, 1 longer—Harrison—http://bit.ly/1bWMruq—#twitterfiction"
15:14:00,"since it was precisely 3:14 when Ms van Allen appeared beneath my window, I would hazard ...—Dexter—http://bit.ly/NHDHx2—#twitterfiction"
15:15:00,"When u r a parent and the phone at your desk rings at 3:15 pm., it is almost never good news—B.Harpaz—http://bit.ly/1fztgl7—#twitterfiction"
15:16:00,"At 3:16 pm, with nearly 200 feet of the ship's anchor chain still out, Ely gunned his motor—E.Castillo—http://bit.ly/1kG95XT—#twitterfiction"
15:17:00,3:17 J is the 1st student on bus. She asks the driver if he'd mind quickly dropping her home—S&Pascal—http://bit.ly/1fSuLzr—#twitterfiction
15:18:00,"At 3:18 A was informed, We have positive information that the 10th Panzer Division will attack—G.Astor—http://bit.ly/1hEoUh3—#twitterfiction"
15:19:00,3:19 pm. me: so theyre selling the house then Conrad: fkin finally. —Tim Walker—http://bit.ly/1kFYa0m—#twitterfiction
15:20:00,"I had decided to take with me at the last minute, on a return flight at 3:20 I grumbled a bit—Z.Ziglar—http://bit.ly/1eOBZ2P—#twitterfiction"
15:21:00,Dive! Hard a port! It is 3:21 pm. Where the hell did that one come from? Bahr wonders—Bercuson&Herwig—http://bit.ly/1pMaaB5—#twitterfiction
15:22:00,"the time of transmission from Philadelphia, 3:22 P.M., would have no translatable equivalent—C.Blaise —http://bit.ly/1g3Ox7i—#twitterfiction"
15:23:00,Said search effected 4/17/85 at 3:23 to 5:17 pm in company of Det. B. Wildebrandt —Jonathan Kellerman—http://bit.ly/1cuwma8—#twitterfiction
15:24:00,"At 3:24 pm., blood and urine samples were taken. His urine analysis showed some blood—Edwidge Danticat—http://bit.ly/1d9HegZ—#twitterfiction"
15:25:00,He spoke at 3:25 pm. —Jim Newton—http://bit.ly/MFp1xt—#twitterfiction
15:26:00,"Sorry Wednesday, June 3, 3:26 p.m. Three clays down. Two days to go—McKissack—hhttp://bit.ly/1gLtnfW—#twitterfiction"
15:27:00,3:27pm How long had they been in the water? H pried open a frozen eyelid and looked at his watch—Moser—http://bit.ly/1ofKU2J—#twitterfiction
15:28:00,"The journey had begun at 1 pm and he died at 3:28 pm —Maura Spiegel, ‎Richard Tristman—http://bit.ly/1dORvMv—#twitterfiction"
15:29:00,They took off at 3:29 p.m. from Little America on the first flight to the south pole—Lynne Cox—http://bit.ly/1koJLsh—#twitterfiction
15:30:00,Left Germany at 10:45 with a 3:30 pm. (Russian time) arrival in Moscow. Rode a bus ...—Paul Shirley—http://bit.ly/1klGLNs—#twitterfiction
15:31:00,"The colonel lifted off at 3:31 pm He climbed rapidly to 45,000 feet, called up his tanker—F.Forsyth—http://bit.ly/1d8Kj15—#twitterfiction"
15:32:00,announced the final descent in picturesque English. It was 3:32 p.m. local time—Nicolas Dickner—http://bit.ly/1clOYyM—#twitterfiction
15:33:00,So I did it. What a stupid I am. 3:33 p.m. As we're standing at the entrance of the JOHN DALY—Reilly—http://bit.ly/1mPwueb—#twitterfiction
15:34:00,"At 3:34 pm., they resumed functioning normally. No explanation was found. —Lincoln Child—http://bit.ly/1mNAgVA—#twitterfiction"
15:35:00,"24 July, 3:35 pm. There have been no attacks and no contact reports from any of the escorts. —b&h—http://bit.ly/1mUUs4r—#twitterfiction"
15:36:00,The phone call went to the 19th precinct at 3:36 pm —Rex Stout—http://bit.ly/Nif228—#twitterfiction
15:37:00,Maybe that's why I slept in until 3:37 throwing my sleeping schedule even more out of whack—McCafferty—http://bit.ly/1dOSUCZ—#twitterfiction
15:38:00,"On Hong Kong time, the call would have gone out at 3:38 pm., not 4:38 am. —Fred Hiatt—http://bit.ly/NieWHE—#twitterfiction"
15:39:00,...nine minutes later it ends just as suddenly. Then it reappears at 3:39 pm. Dogged pursuers ...—b&h—http://bit.ly/1fRSqzX—#twitterfiction
15:40:00,At 3:40 pm. Ballmann barks out: “Destroyer screws 1500 metres; getting stronger!” —Bercuson&Herwig—http://bit.ly/1dOIJ15—#twitterfiction
15:41:00,A vacation would have been nice. Starting a week ago. It was 3:41 pm. The ...—Sean Doolittle—http://bit.ly/1gK6GJb—#twitterfiction
15:42:00,3:42 The bus slows down near the Wakefield house. Jessica jumps up before the bus comes—Suzanne&Pascal—http://bit.ly/1d9yMP5—#twitterfiction
15:43:00,At 3:43 pm. the door to the pink building suddenly opened. Wallander hid behind a wall—Henning Mankell—http://bit.ly/1ofYwuN—#twitterfiction
15:44:00,"So, at 3:44 PM the laundry man has come, leaving his bundle of clean linens—Eve Claxton—http://bit.ly/1i4Vs7s—#twitterfiction"
15:45:00,3:45 PM. Gypsy car service [unidentified vehicle] to 86th and Broadway. —Kathryn Harrison—http://bit.ly/1fzyX2q—#twitterfiction
15:46:00,3:46 pm. It is unbelievably humid; there's hardly a breath of air stirring. —Martina Wildner—http://bit.ly/1og9a4O—#twitterfiction
15:47:00,3:47 p.m.: “Detonation.”—Bercuson&Herwig —http://bit.ly/1fUD4uz—#twitterfiction
15:48:00,the Iranian delegation are booked on a Lufthansa flight that arrives in JFK at 3:48 —Berntsen&Pezzullo—http://bit.ly/1g1Go3l—#twitterfiction
15:49:00,"At 3:49 pm, Dec. 2, 1942, there had been ""achieved...the first self-sustaining chain reaction—K.Davis—http://bit.ly/1hvWl61—#twitterfiction"
15:50:00,At 3:50 on September 26 the President announced the agreement from the White House pressroom—Holbrooke—http://bit.ly/1mU70Jb—#twitterfiction
15:51:00,dive plane mechanism & capstan & chain motors must have been damaged by the attack at 3:51 pm. —b&h—http://bit.ly/NIcnP2—#twitterfiction
15:52:00,I leave Saturday at 9:42 am—(3:52 pm. at Basel Station) if nothing goes wrong. —Mirjam Pressler—http://bit.ly/1eOsj8A—#twitterfiction
15:53:00,"3:53 pm . In the clubhouse, surrounded by reporters, Arnold Palmer—Dick Schaap—http://bit.ly/1hwdXyH—#twitterfiction"
15:54:00,"The canine unit arrived at 3:54 pm., and the identification team shortly after that. —Reber&Renaud—http://bit.ly/1hQqknF—#twitterfiction"
15:55:00,"“Balaguer turned up at about 3:55 PM,” Crockett wrote.—Tim Weiner—http://bit.ly/NHChlZ—#twitterfiction"
15:56:00,"Edward Muybridge left Bradley & Rulofson's at 3:56 pm., as William Rulofson remembered it.—Edward Ball—http://bit.ly/1gJG4rI—#twitterfiction"
15:57:00,"at 3:57 a land-based aircraft barely misses U69 “Torpedo detonation. High, white column of water.”—b&h—http://bit.ly/1kmy2us—#twitterfiction"
15:58:00,Then the radar operators lost track of Rust altogether at 3:58pm No further action was taken—D.Hoffman—http://bit.ly/1fSqeNv—#twitterfiction
15:59:00,But Sessions was still in his office at 3:59 pm. Clinton called him a second time—Ronald Kessler—http://bit.ly/1g1Mot0—#twitterfiction
16:00:00,No need to look at the mantelpiece clock. His brain told him it was 4:00 pm —James Clavell—http://bit.ly/NHDfic—#twitterfiction
16:01:00,"Satellites detected the N. Korean launch at 4:01, but K and R. never got 2 test their system—Sanger—http://bit.ly/1bW7FIK—#twitterfiction"
16:02:00,"4:02 pm. Cutter was back in the warehouse, watching the girl and Ira. He felt his phone vibrate—Dyson—http://bit.ly/1d8ZOGj—#twitterfiction"
16:03:00,"4:03 PM Terri stood in the shadow of the door frame, paralyzed by fear and indecision—Lincoln Child—http://bit.ly/1bWmNWx—#twitterfiction"
16:04:00," By 4:04 pm. Bahr is able to report that it is a slow-moving convoy, 8 knots, tops.—Bercuson&Herwig—http://bit.ly/1ofNsO8—#twitterfiction"
16:05:00,"At 4:05, the southwest and southeast gates of the White House South Lawn were opened.—Katharine Graham—http://bit.ly/1fzzQIh—#twitterfiction"
16:06:00,"Friday, May 26, 4:06 PM Basically. Belize = Chicago. But otherwise it's true. —@jeremyblachman—http://bit.ly/1hQtec4—#twitterfiction"
16:07:00,"At 4:07, 53 minutes before the deadline, Ginnie Lehoe typed up a letter from Davis to Sutton—Bissinger—http://bit.ly/1bWKXA9—#twitterfiction"
16:08:00,Kryuchkov and others boarded an IL-62 passenger jet at 2:18 and landed at an airport —Vladimer Pozner—http://bit.ly/1kmsHmR—#twitterfiction
16:09:00,"4:09 pm— Arrive at Hole in the Wall late, but hey, it wasn't originally my shift anyway!—Robert Lanham—http://bit.ly/1mNKPb8—#twitterfiction"
16:10:00,"“We expect to land at 4:10 pm Eastern time.” Taking out his wallet, he extracted a card—Brennan—http://bit.ly/NHVST9—#twitterfiction"
16:11:00,"4:11 pm Naturally, the talk turns to sex and Daly's stories would make Hugh Hefner blush—Rick Reilly—http://bit.ly/1jJxonP—#twitterfiction"
16:12:00,British destroyer Electra made the initial sighting of Japanese at 4:12 pm.—John Prados—http://bit.ly/1lshD7O—#twitterfiction
16:13:00,"4:13, U338, commanded by Bahr's comrade Kinzel, prematurely gives agreed short signal—Bercuson&Herwig—http://bit.ly/OP7iWp—#twitterfiction"
16:14:00,"The battle had been opened at 4:14 pm. The Exeter was hit at about 5:10—George Weller, ‎Anthony Weller—http://bit.ly/NHEvlp—#twitterfiction"
16:15:00,"Coming back from lunch in the elevator, Horowitz had made a point 4:15 pm. .—Daniel M. Klein—http://bit.ly/1kG1kkO—#twitterfiction"
16:16:00,I looked at my G Shock; it was 4: 16 pm. The display was still on dual time—Andy McNab—http://bit.ly/1i3jO1f—#twitterfiction
16:17:00,"At 4:17 pm. the frigate gains contact with U305 moving on a course of 075°—D.Bercuson, H. Herwig—http://bit.ly/1kmCoBP—#twitterfiction"
16:18:00,"At 4:18, a hundred two hours and forty-five minutes after launch, the lunar module landed—R.Bauerdick—http://bit.ly/1cuuP41—#twitterfiction"
16:19:00,"At 4: 19 pm., the jurors returned and pronounced the CODE OF VENGEANCE 77—C.Kenney—http://bit.ly/1i3v51x—#twitterfiction"
16:20:00,It is quite exquisite; three puffs of smoke and then peace and love.—Oscar Wilde—http://bit.ly/1i5QFm6—#twitterfiction
16:21:00,"It came at 4:21 pm It lasted 1 minute—the smallest increment by which calls are recorded—M,Isikoff—http://bit.ly/1jJbPE4—#twitterfiction"
16:22:00,The only other incident of note occurred at 4:22. A well-upholstered woman with a red face—H.Santesson—http://bit.ly/1hR8z7N—#twitterfiction
16:23:00,"It is 4:23pm before Maurice is finally overwhelmed. Johnny, unobserved, slips through the door—S.Field—http://bit.ly/1ofH8X0—#twitterfiction"
16:24:00,"From 3:25 pm. until 4:24 pm., he gathered evidence. He removed hair particles—Sher&Burke—http://bit.ly/NIjaYY—#twitterfiction"
16:25:00,It was still too early to decidedly drive myself...Still 4:25 pm. I really did have to pee. —E.Kendrick—http://bit.ly/MET9Jj—#twitterfiction
16:26:00,"4:26 pm. Nice shot, a part of A's mind reflects, while the larger part is hurrying after them—Heighton—http://bit.ly/1eEaPAo—#twitterfiction"
16:27:00,"Emma, 4:27 pm “Call me. I have news.” While talking to T, I'd left my purse in Gullet's office—Reichs—http://bit.ly/1fRWiB9—#twitterfiction"
16:28:00,"4:28 PM In the driver's seat of the armored car, C had one hand pressed against his headset—L.Child—http://bit.ly/1dOH23G—#twitterfiction"
16:29:00,the young man checked anxiously before putting a hand inside. It was 4:29 pm ...—Colin Dexter—http://bit.ly/1pMrc26—#twitterfiction
16:30:00,"I don't recommend doughnuts, but if you happen to find yourself near the stadium around 4:30—E.Miller—http://bit.ly/1mUXMfP—#twitterfiction"
16:31:00,"at 4:31 P.M., Hall radioed Base Camp to say that he and Hansen were above the Hillary Step—Outside—hhttp://bit.ly/MGCUvw—#twitterfiction"
16:32:00,"4:32 pm. For the second time today, Japan's Takaaki Kono comes within a foot of an eagle.—Dick Schaap—http://bit.ly/1d9tAe2—#twitterfiction"
16:33:00,Thus 16:33 is the same as 4:33 PM. The 02:08 under Jan. 4 therefore indicates 2:08 A.M.—D.Cunningham—http://bit.ly/1eDuRe8—#twitterfiction
16:34:00,the hearings recessed at 4:34 pm—Amanda Vaill—http://bit.ly/1cvJifY—#twitterfiction
16:35:00,"At 4:35 pm, another duty officer called Mukholatka and asked why there was no line to Moscow—D.Hoffman—http://bit.ly/1fzhEo6—#twitterfiction"
16:36:00,"The first aircraft lifted off one minute behind schedule at 4:36 pm., March 9—Richard B. Frank—http://bit.ly/1gK3vBa—#twitterfiction"
16:37:00,"Yes, I have finally done it! My nose job was cornpleted at 4:37 p.m—Curtis Sittenfeld—http://bit.ly/MGCEws—#twitterfiction"
16:38:00,Fighter escort was an increasingly important factor in this equation. We took off at 4:38 PM—N.Fortier—http://bit.ly/1ohJMvi—#twitterfiction
16:39:00,4:39 PM You're Sam Tannenbaum at Cole & Hartwick. The scavenger hunt post gave it away—Jeremy Blachman—http://bit.ly/1fAIOVT—#twitterfiction
16:40:00," — were dead. At 4:40 pm, Kirillov was summoned ...—David Hoffman—http://bit.ly/1hvD2K2—#twitterfiction"
16:41:00,"4:41 pm. May 6, 2001 Spring in downtown Portland seemed to be in full bloom. —Dean Wesley Smith—http://bit.ly/1eOrJrm—#twitterfiction"
16:42:00,4:42 Constable Symonds and Detective Kelly escorted Bernardo through the security garage.—S.Williams—http://bit.ly/1mP7pzW—#twitterfiction
16:43:00,"The return train departs from Aguas Calientes at 4:43 pm, arriving in Cusco at 8:23 pm. —Fodor's—http://bit.ly/MFqhAR—#twitterfiction"
16:44:00,the tide had reached its high 4:44 this was the only section of the paper M bothered to read—Harrison—http://bit.ly/1cunotr—#twitterfiction
16:45:00,"Sunday departures are at 8:45 am and 4:45 pm. Fares are J$2,400Fodor's—http://bit.ly/1dcJhB2—#twitterfiction"
16:46:00,"he noticed with confusion, having thought it was am, that it was 4:46pm. He slept until 8:30pm—Tao Lin—http://bit.ly/1cjK9Wt—#twitterfiction"
16:47:00,"THE POLLS CLOSED AT 4:47pm, sunset, on Nov. 6, but the sun had been so little in evidence —T.Mallon—http://bit.ly/1pNyF10—#twitterfiction"
16:48:00,"Time:4:48pm. Subject: what's up? hey c , sorry about this afternoon, i'm just really stressed—F.Pascal—http://bit.ly/1hvdJrH—#twitterfiction"
16:49:00,"At precisely 4:49 pm, the steeple began to teeter.—Rich Blake—http://bit.ly/MEPvzk—#twitterfiction"
16:50:00,4:50 R comes in 2 tell me that J Griffin is on the line. Ever heard of the William Morris Agency—Trump—http://bit.ly/1d8qUxe—#twitterfiction
16:51:00,Who's paying? From: Lee S Sent: Wednesday 4:51 PM ...—Lee Robert Schreiber—http://bit.ly/1kEGGRO—#twitterfiction
16:52:00,Billionaire presidential candidate Ross Perot from Texas was pronounced dead at 4:52 today—H.Thompson—http://bit.ly/1kEUH2a—#twitterfiction
16:53:00,"Halfway round the world in Southampton, England, it was 4:53 pm. local time.—Adam Mayers—http://bit.ly/1fziGuo—#twitterfiction"
16:54:00,sun would rise tomorrow at 7:23am and set at 4:54pm Nature rules me in ways she never used to—K.Moning—http://bit.ly/1d8t285—#twitterfiction
16:55:00,Check out her nancy as she puts my kale in the register. 4:55 P.M.— Put a two-dollar tip down.—hipster—http://bit.ly/NlMG7e—#twitterfiction
16:56:00,"He then ordered an abdominal ultrasound, which was performed at 4:56 pm.—Edwidge Danticat—http://bit.ly/OOL4UC—#twitterfiction"
16:57:00,We reached the surface at 4:57 pm. Usually at the end of a dive we blow ...—Reader's Digest—http://bit.ly/1pNwtGD—#twitterfiction
16:58:00,"Sunset is at exactly 4:58 pm. today."" ""Is that a wild guess?' asked Colin.—Kenneth C. Flint—http://bit.ly/1mNQGNz—#twitterfiction"
16:59:00,"when we run just a bit late to the bank, only to see the clerks locking up with 4:59 pm—Max Lenderman—http://bit.ly/1bWd9mJ—#twitterfiction"
17:00:00,"he was home by 5:00 pm he said, because he remembered seeing some of the Oakland A's game—John Philpin—http://bit.ly/1i39mXH—#twitterfiction"
17:01:00,"the moon, three days from New, rose at 4:19 am. and set at 5:01 pm.—Marie Winn—http://bit.ly/1hB2H3z—#twitterfiction"
